Input.qasrl_id,Input.adj_index_start,Input.sentence,Input.target,Input.adj_index_end,object_q,comparison_q,domain_q,degree_q,Answer.answer1,Answer.answer2,Answer.answer3,Answer.answer4,Answer.answer1_c,Answer.answer2_c,Answer.answer3_c,Answer.answer4_c,Answer.answer1_a,Answer.answer2_a,Answer.answer3_a,Answer.answer4_a,Answer.answer1_j,Answer.answer2_j,Answer.answer3_j,Answer.answer4_j,args_list,args_indexes,args_strings,tp,captured_args,missed_args,tp_plus_fp,tp_plus_fn,all_args
google/ewt/newsgroup/00/groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200.xml98,8,I was to see that the doors were open and the signal of a green or white light in a window which faced the drive was to give notice if all was safe or if the attempt had better be postponed .,open,8,What would be open ?,,,,the doors,,,,the doors,,,,the doors,,,,the doors,,,,"['*' '*' '*' '*' '*' '(ARG1*' '*)' '*' '(V*)' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[5, 6]]}",{'ARG1': 'the doors'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml29,30,"You 'll be making radical changes in your work habits , but you 'll be a lot happier for it , and in the end you 'll know it was worth it .",worth,30,What will be worth something?,,What will something be worth  ?,,it  +  making radical changes in your work habits,,it,,it  +  making radical changes in your work habits,,it,,it  +  radical changes in your work habits,,it,,it  +  making radical changes in your work habits,,it,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '*' '(V*)' '(ARG2*)'
 '*']","{'ARG1': [[28, 28]], 'ARG2': [[31, 31]]}","{'ARG1': 'it', 'ARG2': 'it'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],3,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_88969236563fa748_ENG_20050215_173600.xml9,20,"Both of these men are heavily involved in the private sector of the space industry , and both are also involved with another space company called SPACEHAB .",involved,20,Who is involved in something?,,What is someone involved in ?,,Both of these men +  both,,another space company + SPACEHAB,,Both of these men +  both,,another space company + SPACEHAB,,both  of these men,,another space company called SPACEHAB,,Both of these men +  both,,another space company called SPACEHAB,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '(ARG1*)' '*' '(ARGM-DIS*)' '(V*)' '(ARG2*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[17, 17]], 'ARGM-DIS': [[19, 19]], 'ARG2': [[21, 26]]}","{'ARG1': 'both', 'ARGM-DIS': 'also', 'ARG2': 'with another space company called SPACEHAB'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],4,2,"['ARG1', 'ARGM-DIS', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_FOOLED_1bf9cdc5a4c2ac48_ENG_20050904_130400.xml52,30,"i believe that NASA is a HUGE waste of tax payers ' money , but there are so many huge wastes of tax payer monies , that i find it best not to think about it .",best,30,What is best ?,,,,not to think about it,,,,not to think about it,,,,not to think about it,,,,not to think about it,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(V*)' '(ARG1*' '*' '*'
 '*' '*)' '*']","{'ARG1': [[31, 35]]}",{'ARG1': 'not to think about it'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_hiddennook_04d8cc994875d454_ENG_20050207_012300.xml2,5,It looks like NASA is ready to sour again after it's devastating loss from the Columbia accident which occurred nearly two years ago .,ready,5,Who might be ready to do something?,,What might someone be ready to do ?,,NASA,,sour again,,NASA,,sour again,,NASA,,sour again,,NASA,,sour again,,"['*' '*' '*' '(ARG1*)' '*' '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[3, 3]], 'ARG2': [[6, 22]]}","{'ARG1': 'NASA', 'ARG2': ""to sour again after it's devastating loss from the Columbia accident which occurred nearly two years ago""}",1,"[('ARG1', 1)]",['ARG2'],2,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100.xml44,20,So I checked it out with the U.S. Post Office ( 1-800-238-5355 ) and they confirmed that it is indeed legal !!,legal,20,What is legal ?,,,,it,,,,it,,,,it,,,,it,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '(ARG1*)' '*' '(ARGM-ADV*)' '(V*)' '*']","{'ARG1': [[17, 17]], 'ARGM-ADV': [[19, 19]]}","{'ARG1': 'it', 'ARGM-ADV': 'indeed'}",1,"[('ARG1', 1)]",[],1,1,"['ARG1', 'ARGM-ADV']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100.xml41,3,THIS IS ABSOLUTELY LEGAL !!!! !,LEGAL,3,What is LEGAL ?,,,To what degree is something LEGAL ?,THIS,,,ABSOLUTELY,THIS,,,ABSOLUTELY,THIS,,,ABSOLUTELY LEGAL,THIS,,,ABSOLUTELY LEGAL,['(ARG1*)' '*' '(ARGM-ADV*)' '(V*)' '*' '*'],"{'ARG1': [[0, 0]], 'ARGM-ADV': [[2, 2]]}","{'ARG1': 'THIS', 'ARGM-ADV': 'ABSOLUTELY'}",1,"[('ARG1', 1)]",[],2,1,"['ARG1', 'ARGM-ADV']"
google/ewt/newsgroup/00/groups.google.com_humanities.lit.authors.shakespeare_0c155162a7dfaf28_ENG_20031127_172200.xml14,2,"Unemployent stays low because half the population oversees those "" out of the workforce "" , the dregs , the rabble , the enemy ?",low,2,What is low ?,,,,Unemployent,,,,Unemployent,,,,Unemployent,,,,Unemployent,,,,"['(ARG1*)' '*' '(V*)' '(ARGM-CAU*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[0, 0]], 'ARGM-CAU': [[3, 23]]}","{'ARG1': 'Unemployent', 'ARGM-CAU': 'because half the population oversees those "" out of the workforce "" , the dregs , the rabble , the enemy'}",1,"[('ARG1', 1)]",[],1,1,"['ARG1', 'ARGM-CAU']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000.xml17,35,"50 = Approximate number of policy changes and regulation rollbacks injurious to the environment that have been announced by the Bush administration on Fridays after 5 pm , a time that makes it all but impossible for news organisations to relay the information to the widest possible audience .",impossible,35,What is not impossible for something?,,What is something not impossible to do ?,To what degree is something not impossible ?,it + for news organisations to relay the information to the widest possible audience,,for news organisations to relay the information to the widest possible audience,all but impossible,it + for news organisations to relay the information to the widest possible audience,,for news organisations to relay the information to the widest possible audience,all but impossible,for news organisations to relay the information to the widest possible audience,,,all but impossible,Fridays after 5 pm +  a time,,for news organisations to relay the information to the widest possible audience,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARGM-ADV*'
 '*)' '(V*)' '(ARG1*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARGM-ADV': [[33, 34]], 'ARG1': [[36, 47]]}","{'ARGM-ADV': 'all but', 'ARG1': 'for news organisations to relay the information to the widest possible audience'}",1,"[('ARG1', 1)]",[],4,1,"['ARGM-ADV', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml54,25,"The one department of life that may not quite be as hopeful as you 'd like could be your career , where advancement may be slow and satisfaction rare .",slow,25,What might be slow ?,,,,advancement,,,,advancement,,,,advancement,,,,advancement,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '(ARGM-ADV*' '*)' '*' '(R-ARGM-ADV*)' '(ARG1*)' '(ARGM-MOD*)' '*' '(V*)'
 '*' '*' '*' '*']","{'ARGM-ADV': [[18, 19]], 'R-ARGM-ADV': [[21, 21]], 'ARG1': [[22, 22]], 'ARGM-MOD': [[23, 23]]}","{'ARGM-ADV': 'your career', 'R-ARGM-ADV': 'where', 'ARG1': 'advancement', 'ARGM-MOD': 'may'}",1,"[('ARG1', 1)]",[],1,1,"['ARGM-ADV', 'R-ARGM-ADV', 'ARG1', 'ARGM-MOD']"
google/ewt/newsgroup/00/groups.google.com_HarryPotterAppreciationSociety_a3adbf6ac3dc191c_ENG_20050921_061800.xml1,1,Is good or bad ?,good,1,,Compared to what is something good ?,,,,bad,,,,bad,,,,bad,,,,,,,['*' '(V*)' '*' '*' '*'],{},{},0,[],[],1,0,[]
google/ewt/newsgroup/00/groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900.xml70,3,Your reply is good and deserves something good in return .,good,3,What is good ?,,,,Your reply,,,,Your reply,,,,Your reply,,,,Your reply,,,,['(ARG1*' '*)' '*' '(V*)' '*' '*' '*' '*' '*' '*' '*'],"{'ARG1': [[0, 1]]}",{'ARG1': 'Your reply'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_hiddennook_1fd8f731ae7ffaa0_ENG_20050214_192900.xml11,3,"It will be interesting to see whether or not Google will finally slay the Microsoft Goliath , who has known no major defeat and seeks to vanquish all competition .",interesting,3,What will be interesting to do ?,,What will something be interesting to do ?,,It +  to see whether or not Google will finally slay the Microsoft Goliath,,see whether or not Google will finally slay the Microsoft Goliath,,It +  to see whether or not Google will finally slay the Microsoft Goliath,,see whether or not Google will finally slay the Microsoft Goliath,,to see whether or not Google will finally slay the Microsoft Goliath,,,,It +  to see whether or not Google will finally slay the Microsoft Goliath,,,,"['*' '(ARGM-MOD*)' '*' '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARGM-MOD': [[1, 1]], 'ARG2': [[4, 28]]}","{'ARGM-MOD': 'will', 'ARG2': 'to see whether or not Google will finally slay the Microsoft Goliath , who has known no major defeat and seeks to vanquish all competition'}",1,"[('ARG2', 1)]",[],3,1,"['ARGM-MOD', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_AlaskaTheLastFrontier_4709a6627e811b2a_ENG_20050530_201400.xml0,6,Dan I for one was very happy to hear about your quitting smoking .,happy,6,Who was happy ?,,What was someone happy about ?,To what degree was someone happy ?,I,,your quitting smoking,very,I,,your quitting smoking,very,I,,your quitting smoking,very happy,I,,Dan quitting smoking,very happy,"['(ARGM-DIS*)' '(ARG1*)' '(ARGM-ADV*' '*)' '*' '(ARGM-EXT*)' '(V*)'
 '(ARG0*' '*' '*' '*' '*' '*)' '*']","{'ARGM-DIS': [[0, 0]], 'ARG1': [[1, 1]], 'ARGM-ADV': [[2, 3]], 'ARGM-EXT': [[5, 5]], 'ARG0': [[7, 12]]}","{'ARGM-DIS': 'Dan', 'ARG1': 'I', 'ARGM-ADV': 'for one', 'ARGM-EXT': 'very', 'ARG0': 'to hear about your quitting smoking'}",3,"[('ARG1', 1), ('ARGM-EXT', 4), ('ARG0', 3)]",[],3,3,"['ARGM-DIS', 'ARG1', 'ARGM-ADV', 'ARGM-EXT', 'ARG0']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100.xml47,15,"Although there are no human vocals / lyrics , I think it's subject matter is audible .",audible,15,What might be audible ?,,,,it's subject matter,,,,it's subject matter,human vocals,,,subject matter,,,,it's subject matter,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*' '*' '*)' '*' '(V*)'
 '*']","{'ARG1': [[11, 13]]}","{'ARG1': ""it's subject matter""}",1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200.xml79,59,"<< "" I have told you , friend , "" said the curate , "" that this is done to divert our idle thoughts ; and as in well - ordered states games of CHESS , fives , and billiards are allowed for the diversion of those who do not care , or are not obliged , or are unable to work , so books of this kind are allowed to be printed , on the supposition that , what indeed is the truth , there can be nobody so ignorant as to take any of them for true stories ; >>",unable,59,Who is unable to do something?,,What is someone unable to do ?,,those who are unable to work,,work,,those who are unable to work,,work,,those who do not care,,work,,those,,work,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '(R-ARG1*)' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '(V*)' '(ARG2*' '*)' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[46, 46]], 'R-ARG1': [[47, 47]], 'ARG2': [[60, 61]]}","{'ARG1': 'those', 'R-ARG1': 'who', 'ARG2': 'to work'}",1,"[('ARG2', 1)]",['ARG1'],2,2,"['ARG1', 'R-ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_FOOLED_7554c5ce34a5a49e_ENG_20051012_144800.xml39,5,""" The Americans would be wise to plan accordingly , "" said John E. Pike , director of the Alexandria , Va. - based GlobalSecurity.org , a small national security think tank .",wise,5,Who would be wise to do something?,,What would someone be wise to do ?,,The Americans,,plan accordingly,,The Americans,,plan accordingly,,The Americans,,plan accordingly,,The Americans,,plan accordingly,,"['*' '(ARG0*' '*)' '(ARGM-MOD*)' '*' '(V*)' '(ARG1*' '*' '*)' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*']","{'ARG0': [[1, 2]], 'ARGM-MOD': [[3, 3]], 'ARG1': [[6, 8]]}","{'ARG0': 'The Americans', 'ARGM-MOD': 'would', 'ARG1': 'to plan accordingly'}",2,"[('ARG0', 1), ('ARG1', 3)]",[],2,2,"['ARG0', 'ARGM-MOD', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_Meditation20052_06390a5f75b2e1f2_ENG_20050316_091700.xml18,22,"As you sit above the world , the warmth of the golden sun penetrates your body and makes you feel warmer and warmer .",warmer,22,Who is warmer ?,,,,you,,,,you,,,warmer and warmer,you,,,,you,,,feel warmer and warmer,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '(ARG1*)' '*' '*' '*' '(V*)' '*']","{'ARG1': [[18, 18]]}",{'ARG1': 'you'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_eHolistic_417b09016150421f_ENG_20051120_175800.xml16,8,Never before has such a convenient method been available for consuming nutritional products .,available,8,What is available ?,,What is something available for ?,,such a convenient method,,consuming nutritional products,,such a convenient method,Never before,consuming nutritional products,,a convenient method,,consuming nutritional products,,a convenient method,,consuming nutritional products,,"['(ARGM-NEG*' '*)' '*' '(ARG2*' '*' '*' '*)' '*' '(V*)' '(C-ARG2*' '*' '*'
 '*)' '*']","{'ARGM-NEG': [[0, 1]], 'ARG2': [[3, 6], [9, 12]]}","{'ARGM-NEG': 'Never before', 'ARG2': 'such a convenient method for consuming nutritional products'}",1,"[('ARG2', 1)]",[],2,1,"['ARGM-NEG', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_23708a8afef2f3a8_ENG_20041226_230600.xml2,3,One thing is certain for sure .,certain,3,What is certain ?,,,To what degree is something certain ?,One thing,,,for sure,One thing,,,for sure,One thing,,,for sure,One thing,,,for sure,['(ARG1*' '*)' '*' '(V*)' '(ARGM-ADV*' '*)' '*'],"{'ARG1': [[0, 1]], 'ARGM-ADV': [[4, 5]]}","{'ARG1': 'One thing', 'ARGM-ADV': 'for sure'}",1,"[('ARG1', 1)]",[],2,1,"['ARG1', 'ARGM-ADV']"
google/ewt/newsgroup/00/groups.google.com_Meditation20051_1027f5a3651d547c_ENG_20050316_085700.xml3,9,"We now present the kaoshikii dance , which is excellent before and after yoga postures .",excellent,9,What is excellent ?,,What is something excellent as ?,,the kaoshikii dance,,before and after yoga postures,,the kaoshikii dance,,,before and after yoga postures,the kaoshikii dance,,,,the kaoshikii dance,,,is excellent before and after yoga postures,"['*' '*' '*' '(ARG1*' '*' '*)' '*' '(R-ARG1*)' '*' '(V*)' '(ARGM-TMP*' '*'
 '*' '*' '*)' '*']","{'ARG1': [[3, 5]], 'R-ARG1': [[7, 7]], 'ARGM-TMP': [[10, 14]]}","{'ARG1': 'the kaoshikii dance', 'R-ARG1': 'which', 'ARGM-TMP': 'before and after yoga postures'}",1,"[('ARG1', 1)]",[],2,1,"['ARG1', 'R-ARG1', 'ARGM-TMP']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_0e65f540816d780c_ENG_20041116_124800.xml24,21,""" There have been large numbers of population extinctions in Mexico and southern California in areas where the habitat is still acceptable . """,acceptable,21,What is acceptable ?,,,,the habitat,,,,the habitat,,,still,the habitat,,,still,the habitat,,,is still acceptable,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARGM-LOC*)'
 '(R-ARGM-LOC*)' '(ARG1*' '*)' '*' '(ARGM-TMP*)' '(V*)' '*' '*']","{'ARGM-LOC': [[15, 15]], 'R-ARGM-LOC': [[16, 16]], 'ARG1': [[17, 18]], 'ARGM-TMP': [[20, 20]]}","{'ARGM-LOC': 'areas', 'R-ARGM-LOC': 'where', 'ARG1': 'the habitat', 'ARGM-TMP': 'still'}",1,"[('ARG1', 1)]",['ARGM-LOC'],1,2,"['ARGM-LOC', 'R-ARGM-LOC', 'ARG1', 'ARGM-TMP']"
google/ewt/newsgroup/00/groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900.xml52,9,"Some refused to leave , but so many were unable to .",unable,9,Who was unable to do something?,Compared to whom was someone unable ?,What was someone unable to do ?,,so many,Some who refused to leave,leave,,so many,Some refused to leave,leave,,so many,,leave,,so many,,leave,,['*' '*' '*' '*' '*' '*' '(ARG1*' '*)' '*' '(V*)' '(ARG2*)' '*'],"{'ARG1': [[6, 7]], 'ARG2': [[10, 10]]}","{'ARG1': 'so many', 'ARG2': 'to'}",1,"[('ARG1', 1)]",['ARG2'],3,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900.xml92,2,I 'm sorry he makes me want to puke so I shut him off .,sorry,2,Who is sorry ?,,What is someone sorry about ?,,I,,he makes me want to puke,,I,,he makes me want to puke,,I,,shutting him off,,I,,shutting him off,,['(ARG1*)' '*' '(V*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'],"{'ARG1': [[0, 0]]}",{'ARG1': 'I'},1,"[('ARG1', 1)]",[],2,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100.xml29,3,"I 'm not sure if any of you know much about civet cats , but to brief those who might not know , I will quote James Rachels , author of World Hunger and Moral Obligation among many other animal rights - related books and articles .",sure,3,Who is not sure ?,,What is someone not sure about ?,,I,,if any of you know much about civet cats,,I,,if any of you know much about civet cats,,I,,if any of you know much about civet cats,,I,,if any of you know much about civet cats,,"['(ARG0*)' '*' '(ARGM-NEG*)' '(V*)' '(ARG1*' '*' '*' '*' '*' '*' '*' '*'
 '*)' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG0': [[0, 0]], 'ARGM-NEG': [[2, 2]], 'ARG1': [[4, 12]]}","{'ARG0': 'I', 'ARGM-NEG': 'not', 'ARG1': 'if any of you know much about civet cats'}",2,"[('ARG0', 1), ('ARG1', 3)]",[],2,2,"['ARG0', 'ARGM-NEG', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100.xml7,2,I was shocked !!,shocked,2,Who was shocked ?,,,,I,,,,I,,,,I was,,,,I was,,,,['(ARG1*)' '*' '(V*)' '*'],"{'ARG1': [[0, 0]]}",{'ARG1': 'I'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_AlaskaTheLastFrontier_4709a6627e811b2a_ENG_20050530_201400.xml2,17,Good luck w/ it & will pray for you to have the willpower to be smoke - free :),free,17,Who might be free ?,,What is something free as ?,,you,,smoke - free,,you,,,smoke - free,you,,,,you,,,smoke - free,"['*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '*' '*' '(ARGM-ADV*' '*)' '*'
 '*' '(ARG2*)' '*' '(V*)' '*']","{'ARG1': [[8, 8]], 'ARGM-ADV': [[11, 12]], 'ARG2': [[15, 15]]}","{'ARG1': 'you', 'ARGM-ADV': 'the willpower', 'ARG2': 'smoke'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARGM-ADV', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000.xml10,13,25 - Percentage of overall worldwide carbon dioxide emissions the United States is responsible for .,responsible,13,Who is responsible for something?,,What is someone responsible for ?,,the United States,,25 Percent of overall worldwide carbon dioxide emissions,,the United States,,25 Percent of overall worldwide carbon dioxide emissions,,the United States,,25 - Percentage of overall worldwide carbon dioxide emissions,,the United States,,carbon dioxide emissions,,"['*' '*' '(ARG1*' '*' '*' '*' '*' '*' '*)' '(ARG0*' '*' '*)' '*' '(V*)'
 '(C-ARG1*)' '*']","{'ARG1': [[2, 8], [14, 14]], 'ARG0': [[9, 11]]}","{'ARG1': 'Percentage of overall worldwide carbon dioxide emissions for', 'ARG0': 'the United States'}",2,"[('ARG1', 3), ('ARG0', 1)]",[],2,2,"['ARG1', 'ARG0']"
google/ewt/newsgroup/00/groups.google.com_GayMarriage_0ccbb50b41a5830b_ENG_20050321_181500.xml13,6,"Sign - up lists will be available at the services on Feb. 27 and March 6 , or you can email me .",available,6,What will be available at something?,,What will something be available at ?,,Sign - up lists,,the services on Feb. 27 and March 6,,Sign - up lists,,the services on Feb. 27 and March 6,at the services on Feb. 27 and March 6,Sign - up lists,,the services on Feb. 27 and March 6,,Sign - up lists,,,"at the services on Feb. 27 and March 6 , or you can email me","['(ARG2*' '*' '*' '*)' '(ARGM-MOD*)' '*' '(V*)' '(ARGM-LOC*' '*' '*' '*'
 '*' '*' '*' '*' '*)' '*' '*' '*' '*' '*' '*' '*']","{'ARG2': [[0, 3]], 'ARGM-MOD': [[4, 4]], 'ARGM-LOC': [[7, 15]]}","{'ARG2': 'Sign - up lists', 'ARGM-MOD': 'will', 'ARGM-LOC': 'at the services on Feb. 27 and March 6'}",2,"[('ARG2', 1), ('ARGM-LOC', 3)]",[],2,2,"['ARG2', 'ARGM-MOD', 'ARGM-LOC']"
google/ewt/newsgroup/00/groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200.xml19,25,"Abby is our beloved friend , and we are trying to raise money for her any way we can , so this prize money is important to help her continue to receive her life - saving treatments .",important,25,What is important ?,,What is something important to ?,,this prize money,,help her continue to receive her life - saving treatments,,this prize money,,helping her continue to receive her life - saving treatments,,this prize money,,help her continue to receive her life - saving treatments,,this prize money,,help her continue to receive her life - saving treatments,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '(ARGM-ADV*)' '(ARG1*' '*' '*)' '*' '(V*)' '(ARG2*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARGM-ADV': [[20, 20]], 'ARG1': [[21, 23]], 'ARG2': [[26, 36]]}","{'ARGM-ADV': 'so', 'ARG1': 'this prize money', 'ARG2': 'to help her continue to receive her life - saving treatments'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARGM-ADV', 'ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml58,4,"While this is most apparent in the area of your career , you 'll see it showing up in other important aspects of your life .",apparent,4,What is apparent in something?,,What is something apparent in ?,To what degree is something apparent ?,this + it,,in the area of your career,most,this + it,every area,in the area of your career,most,this,,in the area of your career,most apparent,this,,,is most apparent,"['*' '(ARG1*)' '*' '(ARGM-EXT*)' '(V*)' '(C-ARG1*' '*' '*' '*' '*' '*)'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[1, 1], [5, 10]], 'ARGM-EXT': [[3, 3]]}","{'ARG1': 'this in the area of your career', 'ARGM-EXT': 'most'}",2,"[('ARG1', 3), ('ARGM-EXT', 4)]",[],4,2,"['ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100.xml38,11,These animals have the misfortune to produce a substance that is useful in the manufacture of perfume .,useful,11,What is useful in something?,,What is something useful in ?,,a substance,,the manufacture of perfume,,a substance,,the manufacture of perfume,,a substance,,the manufacture of perfume,,a substance,,the manufacture of perfume,,"['*' '*' '*' '*' '*' '*' '*' '(ARG1*' '*)' '(R-ARG1*)' '*' '(V*)' '(ARG2*'
 '*' '*' '*' '*)' '*']","{'ARG1': [[7, 8]], 'R-ARG1': [[9, 9]], 'ARG2': [[12, 16]]}","{'ARG1': 'a substance', 'R-ARG1': 'that', 'ARG2': 'in the manufacture of perfume'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'R-ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.cat_003362349f033873_ENG_20040712_077100.xml3,9,"I have Chronic Lyme disease , so I 'm stuck at home .",stuck,9,Who is stuck at something?,,What is someone stuck at ?,,I,,home,,I,,home,,I,,home,,I am,,,at home,"['*' '*' '*' '*' '*' '*' '(ARGM-ADV*)' '(ARG1*)' '*' '(V*)' '(ARG2*' '*)'
 '*']","{'ARGM-ADV': [[6, 6]], 'ARG1': [[7, 7]], 'ARG2': [[10, 11]]}","{'ARGM-ADV': 'so', 'ARG1': 'I', 'ARG2': 'at home'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARGM-ADV', 'ARG1', 'ARG2']"
